Date, Open, High, Low, Close
03/21/19, 6165.3, 6171.9, 6134.0, 6167.2
03/20/19, 6184.8, 6185.5, 6155.2, 6165.3
03/19/19, 6190.5, 6206.3, 6174.0, 6184.8
03/18/19, 6175.2, 6201.5, 6167.3, 6190.5
03/15/19, 6179.6, 6197.4, 6171.2, 6175.2
03/14/19, 6161.2, 6181.5, 6153.4, 6179.6
03/13/19, 6174.8, 6174.8, 6127.3, 6161.2
03/12/19, 6180.2, 6222.9, 6174.8, 6174.8
03/11/19, 6203.8, 6203.8, 6171.9, 6180.2
03/08/19, 6263.9, 6263.9, 6203.6, 6203.8
03/07/19, 6244.4, 6270.9, 6243.6, 6263.9
03/06/19, 6201.8, 6246.5, 6201.6, 6245.6
03/05/19, 6210.1, 6210.1, 6175.7, 6199.3
03/04/19, 6198.0, 6240.1, 6192.7, 6217.4
03/01/19, 6164.9, 6209.9, 6164.9, 6192.7
02/28/19, 6154.1, 6173.1, 6135.4, 6169.0
02/27/19, 6133.4, 6156.4, 6127.7, 6150.3
02/26/19, 6175.8, 6175.8, 6106.0, 6128.4
02/25/19, 6180.1, 6191.1, 6158.8, 6186.3
02/22/19, 6137.8, 6176.2, 6126.5, 6167.3
02/21/19, 6105.6, 6153.6, 6083.6, 6139.2
02/20/19, 6105.6, 6125.8, 6077.5, 6096.5
02/19/19, 6091.6, 6119.5, 6081.4, 6106.9
02/18/19, 6075.8, 6115.7, 6073.7, 6089.8
02/15/19, 6053.4, 6076.1, 6048.9, 6066.1
02/14/19, 6066.0, 6093.6, 6046.7, 6059.4
02/13/19, 6084.1, 6094.0, 6053.0, 6063.6
02/12/19, 6060.9, 6093.2, 6053.4, 6079.1
02/11/19, 6075.1, 6084.9, 6028.6, 6060.8
02/08/19, 6084.4, 6094.7, 6054.1, 6071.5
02/07/19, 6029.5, 6105.9, 6028.0, 6092.5
02/06/19, 6008.4, 6042.5, 5990.5, 6026.1
02/05/19, 5910.3, 6039.2, 5910.2, 6005.9
02/04/19, 5865.0, 5899.2, 5848.9, 5891.2
02/01/19, 5872.0, 5881.6, 5857.4, 5862.8
01/31/19, 5894.0, 5912.6, 5864.7, 5864.7
01/30/19, 5886.2, 5912.4, 5865.9, 5886.7
01/29/19, 5907.0, 5907.6, 5861.6, 5874.2
01/25/19, 5866.9, 5915.2, 5864.0, 5905.6
01/24/19, 5844.4, 5865.7, 5839.7, 5865.7
01/23/19, 5853.5, 5862.0, 5831.4, 5843.7
01/22/19, 5888.5, 5888.5, 5851.3, 5858.8
01/21/19, 5889.8, 5911.8, 5887.8, 5890.4
01/18/19, 5858.2, 5888.1, 5858.2, 5879.6
01/17/19, 5838.2, 5856.4, 5831.0, 5850.1
01/16/19, 5814.0, 5835.2, 5805.0, 5835.2
01/15/19, 5777.6, 5814.6, 5773.7, 5814.6
01/14/19, 5774.0, 5801.5, 5756.9, 5773.4
01/11/19, 5792.6, 5808.6, 5774.6, 5774.6
01/10/19, 5781.6, 5795.3, 5755.4, 5795.3
01/09/19, 5726.4, 5781.4, 5726.1, 5778.3
01/08/19, 5687.1, 5733.7, 5666.6, 5722.4
01/07/19, 5643.1, 5716.2, 5643.1, 5683.2
01/04/19, 5619.6, 5620.8, 5568.7, 5619.4
01/03/19, 5567.2, 5646.5, 5566.4, 5633.4
01/02/19, 5646.8, 5652.5, 5552.0, 5557.8
12/31/18, 5660.0, 5700.6, 5646.4, 5646.4
12/28/18, 5592.6, 5654.3, 5590.7, 5654.3
12/27/18, 5512.8, 5597.2, 5512.8, 5597.2
12/24/18, 5459.3, 5496.7, 5410.2, 5493.8
12/21/18, 5514.5, 5543.1, 5426.6, 5467.6
12/20/18, 5570.6, 5587.6, 5505.8, 5505.8
12/19/18, 5581.1, 5588.9, 5555.2, 5580.6
12/18/18, 5639.3, 5640.4, 5576.8, 5589.5
12/17/18, 5599.6, 5665.6, 5585.1, 5658.3
12/14/18, 5664.5, 5665.2, 5588.6, 5602.0
12/13/18, 5654.9, 5682.1, 5636.9, 5661.6
12/12/18, 5580.6, 5654.9, 5580.6, 5653.5
12/11/18, 5555.3, 5587.7, 5551.5, 5575.9
12/10/18, 5675.6, 5675.6, 5549.3, 5552.5
12/07/18, 5654.8, 5706.4, 5653.5, 5681.5
12/06/18, 5666.9, 5666.9, 5621.4, 5657.7
12/05/18, 5692.5, 5692.5, 5610.0, 5668.4
12/04/18, 5767.4, 5767.9, 5713.1, 5713.1
12/03/18, 5685.5, 5771.2, 5685.5, 5771.2
11/30/18, 5752.5, 5753.6, 5667.2, 5667.2
11/29/18, 5736.9, 5778.7, 5736.9, 5758.4
11/28/18, 5724.6, 5737.6, 5706.7, 5725.1
11/27/18, 5681.7, 5728.3, 5670.7, 5728.3
11/26/18, 5703.4, 5703.4, 5655.6, 5671.6
11/23/18, 5691.1, 5724.3, 5678.3, 5716.2
11/22/18, 5654.8, 5695.4, 5654.8, 5691.3
11/21/18, 5651.1, 5651.7, 5594.0, 5642.8
11/20/18, 5692.0, 5692.0, 5635.5, 5671.8
11/19/18, 5730.3, 5731.3, 5682.4, 5693.7
11/16/18, 5742.3, 5757.9, 5726.5, 5730.6
11/15/18, 5731.0, 5753.5, 5686.8, 5736.0
11/14/18, 5829.6, 5837.3, 5728.6, 5732.8
11/13/18, 5925.7, 5925.7, 5824.4, 5834.2
11/12/18, 5903.5, 5941.3, 5884.6, 5941.3
11/09/18, 5929.3, 5933.5, 5896.4, 5921.8
11/08/18, 5902.5, 5935.5, 5902.1, 5928.2
11/07/18, 5871.7, 5896.9, 5844.6, 5896.9
11/06/18, 5824.9, 5877.2, 5823.2, 5875.2
11/05/18, 5843.7, 5857.4, 5817.7, 5818.1
11/02/18, 5843.4, 5849.2, 5809.2, 5849.2
11/01/18, 5858.0, 5877.2, 5820.7, 5840.8
10/31/18, 5810.2, 5830.3, 5789.5, 5830.3
10/30/18, 5719.0, 5805.1, 5691.7, 5805.1
10/29/18, 5672.0, 5737.6, 5671.7, 5728.2
10/26/18, 5680.2, 5700.2, 5624.6, 5665.2
10/25/18, 5803.1, 5803.1, 5664.1, 5664.1
10/24/18, 5843.3, 5857.1, 5819.4, 5829.0
10/23/18, 5904.0, 5905.4, 5843.1, 5843.1
10/22/18, 5929.1, 5929.7, 5887.7, 5904.9
10/19/18, 5929.6, 5939.5, 5883.3, 5939.5
10/18/18, 5940.7, 5942.8, 5914.9, 5942.4
10/17/18, 5882.2, 5940.2, 5882.2, 5939.1
10/16/18, 5844.3, 5884.7, 5844.1, 5869.9
10/15/18, 5889.1, 5889.1, 5796.0, 5837.1
10/12/18, 5881.5, 5904.0, 5846.7, 5895.7
10/11/18, 6014.4, 6015.4, 5883.8, 5883.8
10/10/18, 6045.5, 6057.8, 6022.7, 6049.8
10/09/18, 6100.7, 6101.8, 6033.6, 6041.1
10/08/18, 6177.4, 6177.4, 6100.3, 6100.3
10/05/18, 6173.2, 6199.2, 6160.6, 6185.5
10/04/18, 6152.6, 6195.2, 6152.6, 6176.3
10/03/18, 6132.7, 6151.4, 6127.1, 6146.1
10/02/18, 6179.6, 6180.3, 6118.4, 6126.2
10/01/18, 6197.3, 6199.5, 6154.3, 6172.3
09/28/18, 6185.2, 6234.4, 6183.9, 6207.6
09/27/18, 6185.2, 6197.1, 6179.8, 6181.2
09/26/18, 6192.2, 6210.5, 6182.5, 6192.3
09/25/18, 6183.0, 6192.2, 6166.8, 6185.9
09/24/18, 6195.2, 6195.2, 6167.7, 6186.9
09/21/18, 6175.0, 6209.6, 6175.0, 6194.6
09/20/18, 6192.5, 6196.7, 6163.7, 6169.5
09/19/18, 6171.8, 6197.5, 6167.3, 6190.0
09/18/18, 6176.1, 6177.4, 6149.1, 6161.5
09/17/18, 6161.5, 6192.6, 6142.3, 6185.0
09/14/18, 6131.5, 6173.3, 6130.9, 6165.3
09/13/18, 6173.9, 6175.6, 6126.7, 6128.7
09/12/18, 6180.1, 6181.1, 6152.4, 6175.9
09/11/18, 6139.7, 6181.5, 6139.3, 6179.7
09/10/18, 6141.3, 6152.7, 6123.8, 6141.7
09/07/18, 6151.2, 6151.7, 6102.0, 6143.8
09/06/18, 6221.4, 6221.9, 6150.7, 6160.4
09/05/18, 6291.2, 6291.2, 6230.4, 6230.4
09/04/18, 6310.2, 6314.9, 6276.3, 6293.1
09/03/18, 6319.8, 6333.7, 6310.9, 6310.9
08/31/18, 6345.0, 6355.2, 6319.5, 6319.5
08/30/18, 6358.1, 6373.5, 6348.2, 6351.8
08/29/18, 6312.7, 6352.2, 6303.0, 6352.2
08/28/18, 6277.0, 6318.9, 6277.0, 6304.7
08/27/18, 6247.5, 6269.6, 6230.9, 6268.9
08/24/18, 6253.5, 6273.7, 6238.0, 6247.3
08/23/18, 6273.5, 6275.7, 6242.5, 6244.4
08/22/18, 6282.6, 6282.6, 6248.8, 6266.0
08/21/18, 6341.2, 6345.4, 6275.9, 6284.4
08/20/18, 6338.4, 6358.0, 6338.4, 6345.0
08/17/18, 6328.7, 6348.1, 6316.6, 6339.2
08/16/18, 6309.2, 6331.0, 6282.4, 6328.3
08/15/18, 6307.0, 6329.0, 6274.7, 6329.0
08/14/18, 6262.8, 6307.8, 6258.2, 6299.6
08/13/18, 6278.1, 6279.7, 6239.6, 6252.2
08/10/18, 6298.4, 6307.2, 6277.4, 6278.4
08/09/18, 6267.8, 6313.6, 6258.4, 6297.7
08/08/18, 6261.3, 6279.0, 6257.3, 6268.5
08/07/18, 6263.9, 6268.2, 6244.4, 6253.9
08/06/18, 6247.9, 6284.3, 6246.5, 6273.0
08/03/18, 6241.8, 6269.9, 6231.2, 6234.8
08/02/18, 6268.3, 6277.5, 6240.9, 6240.9
08/01/18, 6285.7, 6293.3, 6269.1, 6275.7
07/31/18, 6286.1, 6298.6, 6271.9, 6280.2
07/30/18, 6297.0, 6298.4, 6260.0, 6278.4
07/27/18, 6258.9, 6302.3, 6257.6, 6300.2
07/26/18, 6247.7, 6252.1, 6214.5, 6244.5
07/25/18, 6276.6, 6277.3, 6239.7, 6247.6
07/24/18, 6237.7, 6269.2, 6237.3, 6265.8
07/23/18, 6281.4, 6281.4, 6224.9, 6227.6
07/20/18, 6255.7, 6297.9, 6254.8, 6285.9
07/19/18, 6247.5, 6274.2, 6243.1, 6262.7
07/18/18, 6219.0, 6256.8, 6219.0, 6245.1
07/17/18, 6233.3, 6239.5, 6199.9, 6203.6
07/16/18, 6267.6, 6275.7, 6235.5, 6241.5
07/13/18, 6269.8, 6287.1, 6251.1, 6268.4
07/12/18, 6210.6, 6279.8, 6209.9, 6268.3
07/11/18, 6255.9, 6256.0, 6209.6, 6215.6
07/10/18, 6294.3, 6306.1, 6257.9, 6258.1
07/09/18, 6277.5, 6301.5, 6277.3, 6286.0
07/06/18, 6220.0, 6273.5, 6219.1, 6272.3
07/05/18, 6183.0, 6218.5, 6182.0, 6215.5
07/04/18, 6213.2, 6213.8, 6174.4, 6183.4
07/03/18, 6179.0, 6218.3, 6178.2, 6210.2
07/02/18, 6195.1, 6220.1, 6177.5, 6177.8
06/29/18, 6222.8, 6232.6, 6194.6, 6194.6
06/28/18, 6200.6, 6218.9, 6178.4, 6215.4
06/27/18, 6205.1, 6216.3, 6189.4, 6195.9
06/26/18, 6191.9, 6202.0, 6161.1, 6197.6
06/25/18, 6225.7, 6250.8, 6204.3, 6210.4
06/22/18, 6228.2, 6243.4, 6217.0, 6225.2
06/21/18, 6182.6, 6249.3, 6181.8, 6232.1
06/20/18, 6105.8, 6172.6, 6105.8, 6172.6
06/19/18, 6110.1, 6147.6, 6102.1, 6102.1
06/18/18, 6085.6, 6114.9, 6085.2, 6104.1
06/15/18, 6021.8, 6100.1, 6021.3, 6094.0
06/14/18, 6022.8, 6033.7, 6007.5, 6016.6
06/13/18, 6053.3, 6053.4, 6010.7, 6023.5
06/12/18, 6049.9, 6063.9, 6040.8, 6054.4
06/08/18, 6057.6, 6060.8, 6041.4, 6045.2
06/07/18, 6034.4, 6070.7, 6034.2, 6057.3
06/06/18, 6001.2, 6026.1, 6001.2, 6025.1
06/05/18, 6019.0, 6019.0, 5982.2, 5994.9
06/04/18, 5999.6, 6038.5, 5998.7, 6025.5
06/01/18, 6007.9, 6008.7, 5972.0, 5990.4
05/31/18, 5995.3, 6024.4, 5995.3, 6011.9
05/30/18, 6005.2, 6005.2, 5964.1, 5984.7
05/29/18, 6002.8, 6025.2, 5995.6, 6013.6
05/28/18, 6020.9, 6023.7, 5993.8, 6004.0
05/25/18, 6034.8, 6038.9, 6016.6, 6032.8
05/24/18, 6031.1, 6039.3, 6011.9, 6037.1
05/23/18, 6043.4, 6056.6, 6026.1, 6032.5
05/22/18, 6083.2, 6083.2, 6028.5, 6041.9
05/21/18, 6083.1, 6094.9, 6070.3, 6084.5
05/18/18, 6097.9, 6110.6, 6079.5, 6087.4
05/17/18, 6114.9, 6120.2, 6077.6, 6094.3
05/16/18, 6094.5, 6129.7, 6094.5, 6107.0
05/15/18, 6139.3, 6146.8, 6097.8, 6097.8
05/14/18, 6113.8, 6135.5, 6109.3, 6135.3
05/11/18, 6123.0, 6140.9, 6116.2, 6116.2
05/10/18, 6121.7, 6145.2, 6115.4, 6118.7
05/09/18, 6094.0, 6111.5, 6083.3, 6108.0
05/08/18, 6085.5, 6111.2, 6085.4, 6091.9
05/07/18, 6063.2, 6110.2, 6063.2, 6084.5
05/04/18, 6098.1, 6109.7, 6061.3, 6062.9
05/03/18, 6056.8, 6109.7, 6056.8, 6098.3
05/02/18, 6014.2, 6053.6, 6009.5, 6050.2
05/01/18, 5988.0, 6022.1, 5978.5, 6015.2
04/30/18, 5949.6, 5991.1, 5945.6, 5982.7
04/27/18, 5919.0, 5953.6, 5919.0, 5953.6
04/26/18, 5920.3, 5938.8, 5903.1, 5910.8
04/24/18, 5880.2, 5928.8, 5879.6, 5921.6
04/23/18, 5870.3, 5894.7, 5868.9, 5886.0
04/20/18, 5876.0, 5887.0, 5862.7, 5868.8
04/19/18, 5877.8, 5902.9, 5876.8, 5881.0
04/18/18, 5844.5, 5864.8, 5843.2, 5861.4
04/17/18, 5841.6, 5871.1, 5841.5, 5841.5
04/16/18, 5837.2, 5867.6, 5836.2, 5841.3
04/13/18, 5821.3, 5844.7, 5821.0, 5829.1
04/12/18, 5832.8, 5837.9, 5801.5, 5815.5
04/11/18, 5864.0, 5864.0, 5825.3, 5828.7
04/10/18, 5808.7, 5857.8, 5785.7, 5857.0
04/09/18, 5786.7, 5816.6, 5771.1, 5808.7
04/06/18, 5790.1, 5799.2, 5761.9, 5788.7
04/05/18, 5769.8, 5806.0, 5769.0, 5788.8
04/04/18, 5757.3, 5764.3, 5728.8, 5761.4
04/03/18, 5748.7, 5766.0, 5724.8, 5751.9
03/29/18, 5788.6, 5804.3, 5752.7, 5759.4
03/28/18, 5827.6, 5827.6, 5781.6, 5789.5
03/27/18, 5806.9, 5837.5, 5806.1, 5832.3
03/26/18, 5810.3, 5812.2, 5773.3, 5790.5
03/23/18, 5912.8, 5912.8, 5808.1, 5820.7
03/22/18, 5958.3, 5958.3, 5909.1, 5937.2
03/21/18, 5947.0, 5963.0, 5934.7, 5950.3
03/20/18, 5950.1, 5950.1, 5915.6, 5936.4
03/19/18, 5956.8, 5982.5, 5933.5, 5959.4
03/16/18, 5920.9, 5952.7, 5920.9, 5949.4
03/15/18, 5933.0, 5935.3, 5906.1, 5920.9
03/14/18, 5967.9, 5968.6, 5922.8, 5935.3
03/13/18, 5995.4, 5995.4, 5949.6, 5974.7
03/12/18, 5971.3, 6026.1, 5971.3, 5996.1
03/09/18, 5942.1, 5978.4, 5942.1, 5963.2
03/08/18, 5895.6, 5942.9, 5895.6, 5942.9
03/07/18, 5957.0, 5957.0, 5895.3, 5902.0
03/06/18, 5909.4, 5979.5, 5909.4, 5962.4
03/05/18, 5925.8, 5926.9, 5886.5, 5895.0
03/02/18, 5965.4, 5965.4, 5902.2, 5928.9
03/01/18, 6005.7, 6005.7, 5957.5, 5973.3
02/28/18, 6049.9, 6050.8, 6012.6, 6016.0
02/27/18, 6048.1, 6083.0, 6048.1, 6056.9
02/26/18, 6006.6, 6042.2, 6005.4, 6042.2
02/23/18, 5956.6, 6003.4, 5956.4, 5999.8
02/22/18, 5946.0, 5973.1, 5928.3, 5950.9
02/21/18, 5923.8, 5955.2, 5920.2, 5943.7
02/20/18, 5935.1, 5942.3, 5912.7, 5940.9
02/19/18, 5904.4, 5949.6, 5890.2, 5941.6
02/16/18, 5914.6, 5938.1, 5902.3, 5904.0
02/15/18, 5862.9, 5913.1, 5862.9, 5909.0
02/14/18, 5858.7, 5868.1, 5830.8, 5841.2
02/13/18, 5827.7, 5860.2, 5814.9, 5855.9
02/12/18, 5839.7, 5840.5, 5791.3, 5820.7
02/09/18, 5866.9, 5866.9, 5786.8, 5838.0
02/08/18, 5870.5, 5893.6, 5838.1, 5890.7
02/07/18, 5858.5, 5938.6, 5858.5, 5876.8
02/06/18, 5994.6, 5996.2, 5795.9, 5833.3
02/05/18, 6099.3, 6099.3, 6013.2, 6026.2
02/02/18, 6087.9, 6121.4, 6077.8, 6121.4
02/01/18, 6043.2, 6093.6, 6043.2, 6090.1
01/31/18, 6018.1, 6043.7, 5993.6, 6037.7
01/30/18, 6069.5, 6069.5, 6016.5, 6022.8
01/29/18, 6053.8, 6090.2, 6053.8, 6075.4
01/25/18, 6055.2, 6056.0, 6029.1, 6050.0
01/24/18, 6036.2, 6066.3, 6036.2, 6054.7
01/23/18, 5997.5, 6041.0, 5997.0, 6037.0
01/22/18, 6011.7, 6017.8, 5991.9, 5991.9
01/19/18, 6016.7, 6028.7, 6002.2, 6005.8
01/18/18, 6023.5, 6035.6, 6014.6, 6014.6
01/17/18, 6036.3, 6036.3, 6012.9, 6015.8
01/16/18, 6077.0, 6077.8, 6042.0, 6048.6
01/15/18, 6082.9, 6103.6, 6070.1, 6077.1
01/12/18, 6077.0, 6086.0, 6068.9, 6070.1
01/11/18, 6096.8, 6097.1, 6053.9, 6067.6
01/10/18, 6140.2, 6150.0, 6096.5, 6096.7
01/09/18, 6137.4, 6149.6, 6135.8, 6135.8
01/08/18, 6124.7, 6143.0, 6124.7, 6130.4
01/05/18, 6083.8, 6124.8, 6083.8, 6122.3
01/04/18, 6077.8, 6102.2, 6068.8, 6077.1
01/03/18, 6071.5, 6082.3, 6060.8, 6070.4
01/02/18, 6062.8, 6074.1, 6035.8, 6061.3
12/29/17, 6090.0, 6091.6, 6051.6, 6065.1
12/28/17, 6073.1, 6088.1, 6063.2, 6088.1
12/27/17, 6072.2, 6092.8, 6069.0, 6069.9
12/22/17, 6067.1, 6087.2, 6065.6, 6069.7
12/21/17, 6079.2, 6082.0, 6054.8, 6060.4
12/20/17, 6071.8, 6083.3, 6057.0, 6075.6
12/19/17, 6038.9, 6080.6, 6038.9, 6071.8
12/18/17, 5997.0, 6040.9, 5997.0, 6038.9
12/15/17, 6010.9, 6010.9, 5989.8, 5997.0
12/14/17, 6027.2, 6043.4, 6011.3, 6011.3
12/13/17, 6013.7, 6027.2, 6003.1, 6021.8
12/12/17, 6005.4, 6015.8, 5999.0, 6013.2
12/11/17, 5999.9, 6015.0, 5990.0, 5998.3
12/08/17, 5979.6, 6012.0, 5979.6, 5994.4
12/07/17, 5946.4, 5987.2, 5944.3, 5977.7
12/06/17, 5964.6, 5964.6, 5938.7, 5945.7
12/05/17, 5977.9, 5985.6, 5948.7, 5971.8
12/04/17, 5993.3, 6000.5, 5979.0, 5985.6
12/01/17, 5976.7, 6011.4, 5975.8, 5989.8
11/30/17, 6003.8, 6003.8, 5949.2, 5969.9
11/29/17, 5993.6, 6031.4, 5993.6, 6011.1
11/28/17, 5984.6, 6004.3, 5976.3, 5984.3
11/27/17, 5982.4, 6009.0, 5978.1, 5988.8
11/24/17, 5986.3, 5986.3, 5951.4, 5982.6
11/23/17, 5990.5, 5991.1, 5971.0, 5986.2
11/22/17, 5971.7, 5998.1, 5971.6, 5986.4
11/21/17, 5949.5, 5969.1, 5945.2, 5963.5
11/20/17, 5951.6, 5954.1, 5922.6, 5945.7
11/17/17, 5949.4, 5978.7, 5949.3, 5957.3
11/16/17, 5928.5, 5953.6, 5916.1, 5943.5
11/15/17, 5958.2, 5958.8, 5934.2, 5934.2
11/14/17, 6012.7, 6013.1, 5957.1, 5968.7
11/13/17, 6019.4, 6028.3, 6010.7, 6021.8
11/10/17, 6038.5, 6038.5, 6020.7, 6029.4
11/09/17, 6021.1, 6052.1, 6018.4, 6049.4
11/08/17, 6005.7, 6022.8, 5996.2, 6016.3
11/07/17, 5964.2, 6017.4, 5964.2, 6014.3
11/06/17, 5957.6, 5966.3, 5945.7, 5953.8
11/03/17, 5937.5, 5968.2, 5937.1, 5959.9
11/02/17, 5944.9, 5961.5, 5929.1, 5931.7
11/01/17, 5912.9, 5952.4, 5912.7, 5937.8
10/31/17, 5918.7, 5934.5, 5908.3, 5909.0
10/30/17, 5903.6, 5927.7, 5903.6, 5919.1
10/27/17, 5919.9, 5938.1, 5859.2, 5903.2
10/26/17, 5897.5, 5916.3, 5884.6, 5916.3
10/25/17, 5903.9, 5919.9, 5895.1, 5905.6
10/24/17, 5893.1, 5908.8, 5885.4, 5897.6
10/23/17, 5908.5, 5925.3, 5892.3, 5894.0
10/20/17, 5890.5, 5924.9, 5868.6, 5907.0
10/19/17, 5885.0, 5910.2, 5884.9, 5896.1
10/18/17, 5888.3, 5906.1, 5886.7, 5890.5
10/17/17, 5851.2, 5896.3, 5851.2, 5889.6
10/16/17, 5823.3, 5856.3, 5823.3, 5846.8
10/13/17, 5796.8, 5825.2, 5792.7, 5814.2
10/12/17, 5771.0, 5794.5, 5763.7, 5794.5
10/11/17, 5744.2, 5778.1, 5742.6, 5772.1
10/10/17, 5739.5, 5750.3, 5720.4, 5738.1
10/09/17, 5710.8, 5759.2, 5710.8, 5739.3
10/06/17, 5659.8, 5710.7, 5659.8, 5710.7
10/05/17, 5657.3, 5673.6, 5650.9, 5651.8
10/04/17, 5702.7, 5702.8, 5651.1, 5652.1
10/03/17, 5730.7, 5736.4, 5692.7, 5701.4
10/02/17, 5686.9, 5751.0, 5686.9, 5729.3
09/29/17, 5674.7, 5688.5, 5651.9, 5681.6
09/28/17, 5673.7, 5685.9, 5666.3, 5670.4
09/27/17, 5672.5, 5672.6, 5649.1, 5664.3
09/26/17, 5684.7, 5698.5, 5666.6, 5671.0
09/25/17, 5688.5, 5710.4, 5679.2, 5683.7
09/22/17, 5660.1, 5688.2, 5659.9, 5682.1
09/21/17, 5706.1, 5708.4, 5639.4, 5655.4
09/20/17, 5710.7, 5712.9, 5680.5, 5709.1
09/19/17, 5724.7, 5742.2, 5713.6, 5713.6
09/18/17, 5697.5, 5731.5, 5697.1, 5720.6
09/15/17, 5727.1, 5727.1, 5686.4, 5695.0
09/14/17, 5739.8, 5749.0, 5726.3, 5738.7
09/13/17, 5752.5, 5777.7, 5744.3, 5744.3
09/12/17, 5721.2, 5764.6, 5721.0, 5746.4
09/11/17, 5672.8, 5723.0, 5669.8, 5713.1
09/08/17, 5691.7, 5694.2, 5661.4, 5672.6
09/07/17, 5689.3, 5718.1, 5679.3, 5689.9
09/06/17, 5695.7, 5698.1, 5662.7, 5689.7
09/05/17, 5704.6, 5706.2, 5666.2, 5706.2
09/04/17, 5721.3, 5721.3, 5690.0, 5702.0
09/01/17, 5718.5, 5734.9, 5700.8, 5724.6
08/31/17, 5675.1, 5714.5, 5675.1, 5714.5
08/30/17, 5674.3, 5691.3, 5654.9, 5669.7
08/29/17, 5709.7, 5709.7, 5645.8, 5669.0
08/28/17, 5744.5, 5746.3, 5699.6, 5709.9
08/25/17, 5743.9, 5750.5, 5721.3, 5743.9
08/24/17, 5738.8, 5753.7, 5716.9, 5745.5
08/23/17, 5759.1, 5781.4, 5723.5, 5737.2
08/22/17, 5728.2, 5750.9, 5728.1, 5750.1
08/21/17, 5743.0, 5743.0, 5699.0, 5725.9
08/18/17, 5763.6, 5763.7, 5711.0, 5747.1
08/17/17, 5790.9, 5806.3, 5765.8, 5779.2
08/16/17, 5763.8, 5785.1, 5728.8, 5785.1
08/15/17, 5743.2, 5777.2, 5741.2, 5757.5
08/14/17, 5700.9, 5735.7, 5700.2, 5730.4
08/11/17, 5740.2, 5744.3, 5674.0, 5693.1
08/10/17, 5770.6, 5795.5, 5747.0, 5760.9
08/09/17, 5742.8, 5777.2, 5742.8, 5765.7
08/08/17, 5781.3, 5792.0, 5722.1, 5743.8
08/07/17, 5730.5, 5781.6, 5730.5, 5773.6
08/04/17, 5733.8, 5738.6, 5709.3, 5720.6
08/03/17, 5744.6, 5744.6, 5706.2, 5735.1
08/02/17, 5773.4, 5779.6, 5738.1, 5744.2
08/01/17, 5724.1, 5774.5, 5722.9, 5772.4
07/31/17, 5710.7, 5745.2, 5701.8, 5720.6
07/28/17, 5779.3, 5779.3, 5692.8, 5702.8
07/27/17, 5778.8, 5799.6, 5777.9, 5785.0
07/26/17, 5744.0, 5787.6, 5743.5, 5776.6
07/25/17, 5689.5, 5742.8, 5689.5, 5726.6
07/24/17, 5718.4, 5718.4, 5653.3, 5688.1
07/21/17, 5752.2, 5756.0, 5709.5, 5722.8
07/20/17, 5743.7, 5770.8, 5743.7, 5761.5
07/19/17, 5698.0, 5743.8, 5698.0, 5732.1
07/18/17, 5758.0, 5761.6, 5678.7, 5687.4
07/17/17, 5764.1, 5773.7, 5735.5, 5755.5
07/14/17, 5740.3, 5778.8, 5739.5, 5765.1
07/13/17, 5684.2, 5742.7, 5684.2, 5736.8
07/12/17, 5730.3, 5730.3, 5665.6, 5673.8
07/11/17, 5728.7, 5744.5, 5700.7, 5728.9
07/10/17, 5709.2, 5747.5, 5708.4, 5724.4
07/07/17, 5748.7, 5748.8, 5676.0, 5703.6
07/06/17, 5764.8, 5771.6, 5741.7, 5758.8
07/05/17, 5786.8, 5790.4, 5755.2, 5763.3
07/04/17, 5697.3, 5792.0, 5697.3, 5783.8
07/03/17, 5720.3, 5729.6, 5682.9, 5684.5
06/30/17, 5804.1, 5804.2, 5718.1, 5721.5
06/29/17, 5766.9, 5819.7, 5766.9, 5818.1
06/28/17, 5713.0, 5757.3, 5702.7, 5755.7
06/27/17, 5721.1, 5721.1, 5685.2, 5714.2
06/26/17, 5716.7, 5749.0, 5711.0, 5720.2
06/23/17, 5709.0, 5723.3, 5692.9, 5715.9
06/22/17, 5669.7, 5723.9, 5669.7, 5706.0
06/21/17, 5742.7, 5742.7, 5665.3, 5665.7
06/20/17, 5808.4, 5809.3, 5757.3, 5757.3
06/19/17, 5772.7, 5806.4, 5769.4, 5805.2
06/16/17, 5760.8, 5794.5, 5760.8, 5774.0
06/15/17, 5816.8, 5819.1, 5752.2, 5763.2
06/14/17, 5772.8, 5836.4, 5772.8, 5833.9
06/13/17, 5681.9, 5772.8, 5681.2, 5772.8
06/09/17, 5675.1, 5691.8, 5649.7, 5677.8
06/08/17, 5664.9, 5679.1, 5629.8, 5676.6
06/07/17, 5670.0, 5682.5, 5642.6, 5667.2
06/06/17, 5748.6, 5748.6, 5667.5, 5667.5
06/05/17, 5781.4, 5781.5, 5737.4, 5754.9
06/02/17, 5745.4, 5793.7, 5745.4, 5788.1
06/01/17, 5720.3, 5738.6, 5709.4, 5738.1
05/31/17, 5719.3, 5740.1, 5708.5, 5724.6
05/30/17, 5707.0, 5726.6, 5679.8, 5717.9
05/29/17, 5751.2, 5758.2, 5707.1, 5707.1
05/26/17, 5783.6, 5784.5, 5738.6, 5751.7
05/25/17, 5771.3, 5790.5, 5749.3, 5789.6
05/24/17, 5764.3, 5776.0, 5754.4, 5769.0
05/23/17, 5769.4, 5795.7, 5753.1, 5760.2
05/22/17, 5734.9, 5778.1, 5734.7, 5771.2
